date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_rail,total_bus,total_ridership,month_name,month_num
2022-08-09,175026.0,2769.0,36421.0,150965,161579,204577,33348,20316.0,7451.0,2202.0,6677.0,6180.0,,593295.0,214216.0,807511.0,Aug,8
2022-08-10,181132.0,2494.0,35825.0,152762,163706,207871,33713,20556.0,7445.0,2257.0,6985.0,7879.0,,603174.0,219451.0,822625.0,Aug,8
2022-08-11,175472.0,2666.0,34971.0,150168,160445,202523,33399,19978.0,8677.0,2920.0,8797.0,6595.0,,593502.0,213109.0,806611.0,Aug,8
2022-08-12,174008.0,2655.0,35976.0,151993,159548,196478,34937,20875.0,11523.0,4333.0,10536.0,8393.0,,598616.0,212639.0,811255.0,Aug,8
2022-08-13,143937.0,2881.0,30622.0,101045,109237,115701,29379,14392.0,10748.0,6147.0,9652.0,7096.0,,403397.0,177440.0,580837.0,Aug,8
2022-08-14,149191.0,2549.0,31349.0,86580,92376,96053,27256,12642.0,11683.0,4233.0,10448.0,6272.0,,347543.0,183089.0,530632.0,Aug,8
2022-08-15,154172.0,2531.0,34417.0,146836,153682,190010,33455,19807.0,9618.0,1886.0,7752.0,7378.0,,570424.0,191120.0,761544.0,Aug,8
2022-08-16,158185.0,2746.0,35332.0,150633,159716,204832,33594,20229.0,7415.0,1954.0,6837.0,6578.0,,591788.0,196263.0,788051.0,Aug,8
2022-08-17,158027.0,2552.0,35294.0,151232,164180,207230,34013,20524.0,7278.0,2107.0,6850.0,6301.0,,599715.0,195873.0,795588.0,Aug,8
2022-08-18,159143.0,2637.0,34452.0,160782,161687,203418,33978,20438.0,8749.0,2642.0,8663.0,6681.0,,607038.0,196232.0,803270.0,Aug,8
2022-08-19,156225.0,2634.0,35894.0,152171,160859,198205,35595,20606.0,11455.0,4182.0,10060.0,8619.0,,601752.0,194753.0,796505.0,Aug,8
2022-08-20,102122.0,2598.0,30071.0,97033,107012,114357,27834,13816.0,10881.0,5786.0,9882.0,7163.0,,393764.0,134791.0,528555.0,Aug,8
2022-08-21,97039.0,2401.0,29197.0,84907,93935,97222,25800,12329.0,11561.0,3791.0,9676.0,6088.0,,345309.0,128637.0,473946.0,Aug,8
2022-08-22,154176.0,2566.0,34791.0,147002,149240,191757,32817,19535.0,9305.0,2416.0,7486.0,7128.0,,566686.0,191533.0,758219.0,Aug,8
2022-08-23,156776.0,2454.0,34050.0,152237,161510,207057,34355,20418.0,6903.0,1912.0,6275.0,6109.0,,596776.0,193280.0,790056.0,Aug,8
2022-08-24,159155.0,2413.0,34894.0,153364,165996,211256,34182,20961.0,7095.0,2345.0,6622.0,6558.0,,608379.0,196462.0,804841.0,Aug,8
2022-08-25,157386.0,2471.0,34083.0,151014,161239,205547,33691,20109.0,8562.0,3441.0,7962.0,7060.0,,598625.0,193940.0,792565.0,Aug,8
2022-08-26,155734.0,2795.0,35180.0,158883,163931,204589,36049,21188.0,11632.0,4047.0,10226.0,8588.0,,619133.0,193709.0,812842.0,Aug,8
2022-08-27,104078.0,2649.0,30528.0,108547,110295,120729,30076,15019.0,11091.0,5856.0,10101.0,7430.0,,419144.0,137255.0,556399.0,Aug,8
2022-08-28,94974.0,2305.0,30011.0,94873,94220,102529,27811,12616.0,11745.0,3663.0,10416.0,6314.0,,364187.0,127290.0,491477.0,Aug,8
2022-08-29,152677.0,2401.0,34306.0,153956,157453,199398,35159,20308.0,9155.0,2508.0,7681.0,7706.0,,593324.0,189384.0,782708.0,Aug,8
2022-08-30,162623.0,2184.0,36593.0,167338,172609,228041,37966,21924.0,9611.0,3550.0,9065.0,6876.0,,656980.0,201400.0,858380.0,Aug,8
2022-08-31,108145.0,2213.0,31685.0,173713,163601,184232,42909,23353.0,10933.0,6002.0,9253.0,7202.0,,621198.0,142043.0,763241.0,Aug,8
2022-09-01,156342.0,2573.0,34924.0,152642,162101,202727,34940,20986.0,10086.0,5239.0,9881.0,8690.0,,607292.0,193839.0,801131.0,Sep,9
2022-09-02,154336.0,2847.0,35748.0,160229,164729,200995,37202,21756.0,12308.0,5180.0,12984.0,9072.0,,624455.0,192931.0,817386.0,Sep,9
2022-09-03,104847.0,2175.0,30906.0,111243,112500,123338,31443,14991.0,12082.0,6477.0,12371.0,8628.0,,433073.0,137928.0,571001.0,Sep,9
2022-09-04,95697.0,2292.0,30713.0,100744,101698,111391,31016,13556.0,12214.0,6130.0,13236.0,7613.0,,397598.0,128702.0,526300.0,Sep,9
2022-09-05,148134.0,1953.0,34570.0,154253,164266,205600,38073,22135.0,11813.0,6412.0,11093.0,8905.0,,622550.0,184657.0,807207.0,Sep,9
2022-09-06,151413.0,2151.0,34784.0,159092,173872,221795,39574,22858.0,11483.0,6219.0,10440.0,8672.0,,654005.0,188348.0,842353.0,Sep,9
2022-09-07,156190.0,2355.0,33392.0,164828,180790,230551,40112,23879.0,11865.0,6745.0,11231.0,8599.0,,678600.0,191937.0,870537.0,Sep,9
2022-09-08,154151.0,2158.0,34453.0,162335,176304,226156,39591,23942.0,11979.0,6589.0,11915.0,9163.0,,667974.0,190762.0,858736.0,Sep,9
2022-09-09,147284.0,2363.0,35299.0,163997,169322,212490,40699,22692.0,12368.0,7136.0,13347.0,9337.0,,651388.0,184946.0,836334.0,Sep,9
2022-09-10,108422.0,2373.0,31738.0,177487,122024,137828,36256,15501.0,12280.0,6768.0,12390.0,8074.0,,528608.0,142533.0,671141.0,Sep,9
2022-09-11,97127.0,2441.0,32804.0,93666,97117,102184,29395,13279.0,12322.0,4960.0,12059.0,6694.0,,371676.0,132372.0,504048.0,Sep,9
2022-09-12,161406.0,2659.0,35813.0,156689,163172,203283,34954,21803.0,10795.0,2984.0,8089.0,7870.0,,609639.0,199878.0,809517.0,Sep,9
2022-09-13,164234.0,2763.0,36196.0,159617,169839,217410,35173,22252.0,8217.0,2455.0,7345.0,7031.0,,629339.0,203193.0,832532.0,Sep,9
2022-09-14,163093.0,2456.0,35488.0,159729,172653,220095,35197,22634.0,9843.0,2978.0,7582.0,7117.0,,637828.0,201037.0,838865.0,Sep,9
2022-09-15,161704.0,2831.0,36371.0,164838,174798,219467,36703,24152.0,12441.0,4401.0,16660.0,7813.0,,661273.0,200906.0,862179.0,Sep,9
2022-09-16,97927.0,2457.0,32005.0,104734,121125,122381,33910,15634.0,12538.0,6312.0,12644.0,9442.0,,438720.0,132389.0,571109.0,Sep,9
2022-09-17,98618.0,2407.0,31633.0,96704,107675,115563,31106,15031.0,11489.0,6694.0,10747.0,8090.0,,403099.0,132658.0,535757.0,Sep,9
2022-09-18,92421.0,2116.0,30493.0,86581,89529,94374,25471,12616.0,12568.0,5746.0,15070.0,6937.0,,348892.0,125030.0,473922.0,Sep,9
2022-09-19,157155.0,2505.0,35505.0,149896,157553,193719,32929,21583.0,10925.0,2618.0,8344.0,7913.0,,585480.0,195165.0,780645.0,Sep,9
2022-09-20,164167.0,2588.0,36309.0,155978,166570,212002,33904,22265.0,7902.0,2480.0,7101.0,7064.0,,615266.0,203064.0,818330.0,Sep,9
2022-09-21,165383.0,2315.0,36110.0,157815,170636,215809,34817,22595.0,7194.0,2969.0,6791.0,7044.0,,625670.0,203808.0,829478.0,Sep,9
2022-09-22,157157.0,2325.0,36402.0,156310,167402,209113,35712,22700.0,8368.0,4075.0,8742.0,7623.0,,620045.0,195884.0,815929.0,Sep,9
2022-09-23,162999.0,2532.0,36141.0,160308,168652,204794,36377,22694.0,11475.0,4610.0,10813.0,8829.0,,628552.0,201672.0,830224.0,Sep,9
2022-09-24,111449.0,3000.0,30372.0,109484,117224,122413,30825,15972.0,10924.0,6488.0,10289.0,7698.0,,431317.0,144821.0,576138.0,Sep,9
2022-09-25,98984.0,2427.0,31676.0,90950,96122,99624,27495,13362.0,11604.0,4234.0,10456.0,6670.0,,360517.0,133087.0,493604.0,Sep,9
2022-09-26,157759.0,2482.0,36334.0,143071,158876,188643,31912,22159.0,9472.0,2591.0,7982.0,8120.0,,572826.0,196575.0,769401.0,Sep,9
2022-09-27,161096.0,2668.0,36395.0,156668,168985,210920,35162,23203.0,7231.0,2420.0,6999.0,7203.0,,618791.0,200159.0,818950.0,Sep,9
2022-09-28,159663.0,2388.0,35876.0,159188,171649,215116,35536,23193.0,7693.0,2505.0,7094.0,7427.0,,629401.0,197927.0,827328.0,Sep,9
2022-09-29,159477.0,2456.0,35726.0,156950,169513,210350,35454,22716.0,8993.0,3275.0,9136.0,7910.0,,624297.0,197659.0,821956.0,Sep,9
2022-09-30,154976.0,2347.0,37015.0,160936,171478,205963,37417,23070.0,11738.0,4658.0,11180.0,9170.0,,635610.0,194338.0,829948.0,Sep,9
2022-10-01,110411.0,2468.0,32863.0,116122,119158,127192,32171,16077.0,11733.0,6221.0,11022.0,7966.0,,447662.0,145742.0,593404.0,Oct,10
2022-10-02,104129.0,2161.0,34274.0,98055,101951,109332,30833,14074.0,11920.0,4578.0,11404.0,6615.0,,388762.0,140564.0,529326.0,Oct,10
2022-10-03,160316.0,2374.0,37550.0,158374,167131,205792,36553,23177.0,9980.0,2806.0,8301.0,7950.0,,620064.0,200240.0,820304.0,Oct,10
2022-10-04,162678.0,2614.0,37730.0,162512,174625,221519,37419,23623.0,7366.0,2396.0,7135.0,7295.0,,643890.0,203022.0,846912.0,Oct,10
2022-10-05,165891.0,2466.0,36888.0,163866,177469,225715,37852,24231.0,7822.0,2969.0,7453.0,7292.0,,654669.0,205245.0,859914.0,Oct,10
2022-10-06,163242.0,2672.0,37080.0,161898,174141,221409,38142,23883.0,10439.0,4106.0,11324.0,8659.0,,654001.0,202994.0,856995.0,Oct,10
2022-10-07,157520.0,3087.0,39446.0,164935,173747,212753,40062,24454.0,13163.0,5203.0,14433.0,9202.0,,657952.0,200053.0,858005.0,Oct,10
2022-10-08,108749.0,2789.0,34493.0,113894,122057,133005,35525,16871.0,13163.0,6690.0,12835.0,8532.0,,462572.0,146031.0,608603.0,Oct,10
2022-10-09,104833.0,2662.0,34862.0,102401,111970,120017,37969,16093.0,11912.0,7108.0,13077.0,7324.0,,427871.0,142357.0,570228.0,Oct,10
2022-10-10,92558.0,1585.0,30502.0,95038,97844,102022,27225,14770.0,13325.0,4271.0,14019.0,8344.0,,376858.0,124645.0,501503.0,Oct,10
2022-10-11,159211.0,2748.0,38819.0,161625,170777,217648,38133,24095.0,10498.0,2186.0,8154.0,7533.0,,640649.0,200778.0,841427.0,Oct,10
2022-10-12,157163.0,2371.0,36438.0,161413,174013,221821,38188,24337.0,8353.0,2767.0,7540.0,7642.0,,646074.0,195972.0,842046.0,Oct,10
2022-10-13,164469.0,2349.0,36322.0,160827,171864,220431,37442,24083.0,8881.0,3388.0,9996.0,8472.0,,645384.0,203140.0,848524.0,Oct,10
2022-10-14,161509.0,2607.0,38730.0,163305,171958,214623,39618,23718.0,11271.0,4460.0,10711.0,9194.0,,648858.0,202846.0,851704.0,Oct,10
2022-10-15,108297.0,2120.0,29637.0,104253,112804,124157,31574,15700.0,11381.0,5511.0,10873.0,8048.0,,424301.0,140054.0,564355.0,Oct,10
2022-10-16,104336.0,2525.0,31006.0,93832,97384,106501,30149,13651.0,11659.0,4180.0,10602.0,7013.0,,374971.0,137867.0,512838.0,Oct,10
2022-10-17,166737.0,2448.0,37212.0,157299,164509,205096,36473,23186.0,9250.0,2357.0,8122.0,8411.0,,614703.0,206397.0,821100.0,Oct,10
2022-10-18,169874.0,2358.0,38025.0,160972,171010,219875,37125,24113.0,6970.0,2540.0,6988.0,8100.0,,637693.0,210257.0,847950.0,Oct,10
2022-10-19,173014.0,2620.0,37938.0,164448,175928,225231,37229,24400.0,8201.0,2976.0,7265.0,8229.0,,653907.0,213572.0,867479.0,Oct,10
2022-10-20,170666.0,2575.0,37459.0,164358,172372,221514,38633,24108.0,11498.0,4202.0,13535.0,9103.0,,659323.0,210700.0,870023.0,Oct,10
2022-10-21,165813.0,3004.0,38716.0,172207,177454,216630,40305,25494.0,14575.0,6370.0,18373.0,9267.0,,680675.0,207533.0,888208.0,Oct,10
2022-10-22,121614.0,2538.0,32556.0,126259,123374,135745,36040,16932.0,13490.0,6499.0,13900.0,8570.0,,480809.0,156708.0,637517.0,Oct,10
2022-10-23,125646.0,2279.0,36322.0,106936,122637,133166,40629,16119.0,13094.0,6435.0,12162.0,8011.0,,459189.0,164247.0,623436.0,Oct,10
2022-10-24,92440.0,1723.0,30837.0,94237,104690,110824,32713,14918.0,13647.0,7648.0,14955.0,7862.0,,401494.0,125000.0,526494.0,Oct,10
2022-10-25,139610.0,1995.0,31699.0,143924,157297,192263,35348,21536.0,12271.0,5830.0,12411.0,8178.0,,589058.0,173304.0,762362.0,Oct,10
2022-10-26,144000.0,1587.0,31788.0,145891,160523,200722,34764,22214.0,11757.0,3651.0,9555.0,7726.0,,596803.0,177375.0,774178.0,Oct,10
2022-10-27,154173.0,2308.0,34438.0,149982,162031,204578,35269,21914.0,9998.0,4008.0,8777.0,8044.0,,604601.0,190919.0,795520.0,Oct,10
2022-10-28,153897.0,2267.0,37146.0,152216,163733,200216,37216,21947.0,11643.0,4359.0,10422.0,9000.0,,610752.0,193310.0,804062.0,Oct,10
2022-10-29,106514.0,2067.0,31381.0,101828,113962,124113,31324,14818.0,11631.0,6046.0,10998.0,7926.0,,422646.0,139962.0,562608.0,Oct,10
2022-10-30,96044.0,2208.0,31451.0,85914,93444,100900,27505,12476.0,12453.0,3698.0,10523.0,6690.0,,353603.0,129703.0,483306.0,Oct,10
2022-10-31,156866.0,2160.0,33952.0,150314,160863,196177,35372,22922.0,9570.0,1951.0,7764.0,8141.0,,593074.0,192978.0,786052.0,Oct,10
2022-11-01,167117.0,2432.0,37424.0,157158,170242,213340,37072,23617.0,6666.0,1786.0,6879.0,7442.0,,624202.0,206973.0,831175.0,Nov,11
2022-11-02,165692.0,2448.0,35763.0,157499,169483,215830,37402,23876.0,6614.0,1785.0,6965.0,7479.0,,626933.0,203903.0,830836.0,Nov,11
2022-11-03,165775.0,2466.0,36270.0,157201,169336,212684,37200,23674.0,10525.0,3090.0,10167.0,8176.0,,632053.0,204511.0,836564.0,Nov,11
2022-11-04,162071.0,2632.0,39332.0,160658,171719,207194,40336,24094.0,12356.0,4106.0,12440.0,9101.0,,642004.0,204035.0,846039.0,Nov,11
2022-11-05,113270.0,2589.0,30608.0,104667,119076,118744,34467,16989.0,10995.0,5070.0,11409.0,7936.0,,429353.0,146467.0,575820.0,Nov,11
2022-11-06,101983.0,2393.0,34650.0,93949,99636,102587,29743,13648.0,12063.0,3775.0,12272.0,6807.0,,374480.0,139026.0,513506.0,Nov,11
2022-11-07,166136.0,2554.0,36832.0,151803,163627,186418,38105,23534.0,9986.0,1955.0,8181.0,8192.0,,591801.0,205522.0,797323.0,Nov,11
2022-11-08,181619.0,2574.0,37261.0,150193,171123,134319,46679,23597.0,7008.0,1662.0,6809.0,7639.0,,549029.0,221454.0,770483.0,Nov,11
2022-11-09,198386.0,2525.0,36980.0,135603,160697,46292,46778,22811.0,7107.0,2431.0,6967.0,7854.0,,436540.0,237891.0,674431.0,Nov,11
2022-11-10,182425.0,2177.0,35228.0,132122,153934,40717,46353,22316.0,8812.0,3611.0,9128.0,8300.0,,425293.0,219830.0,645123.0,Nov,11
2022-11-11,177750.0,2673.0,38221.0,136665,158259,39608,48784,22820.0,11988.0,4213.0,11310.0,9052.0,,442699.0,218644.0,661343.0,Nov,11
2022-11-12,128544.0,2239.0,31227.0,90957,108122,21820,37374,15595.0,11750.0,5230.0,10688.0,8093.0,,309629.0,162010.0,471639.0,Nov,11
2022-11-13,117756.0,2454.0,32538.0,81764,92540,18080,33615,13156.0,11505.0,4109.0,10737.0,6982.0,,272488.0,152748.0,425236.0,Nov,11
2022-11-14,156327.0,2367.0,35609.0,141677,153084,157358,35894,22430.0,10055.0,2223.0,8599.0,8363.0,,539683.0,194303.0,733986.0,Nov,11
2022-11-15,161492.0,2601.0,36376.0,152135,166455,197786,35891,23643.0,10595.0,2123.0,9153.0,7878.0,,605659.0,200469.0,806128.0,Nov,11
2022-11-16,165820.0,2619.0,38025.0,161277,178844,218582,36704,25206.0,13041.0,3202.0,14015.0,8013.0,,658884.0,206464.0,865348.0,Nov,11
2022-11-17,148950.0,3119.0,37718.0,161586,175514,209881,36722,25015.0,13612.0,4817.0,16175.0,9072.0,,652394.0,189787.0,842181.0,Nov,11
2022-11-18,88341.0,1773.0,31050.0,89991,96426,105703,25940,14273.0,14150.0,6553.0,13496.0,8974.0,,375506.0,121164.0,496670.0,Nov,11
2022-11-19,78819.0,1165.0,31826.0,79947,81258,89707,26726,12258.0,12923.0,3896.0,9644.0,7729.0,,324088.0,111810.0,435898.0,Nov,11
2022-11-20,85823.0,1803.0,32044.0,81538,86970,94362,25270,12879.0,13364.0,6937.0,14166.0,7281.0,,342767.0,119670.0,462437.0,Nov,11
2022-11-21,141794.0,2570.0,35257.0,141156,149109,173870,32686,21593.0,12949.0,3748.0,14706.0,8476.0,,558293.0,179621.0,737914.0,Nov,11
2022-11-22,164226.0,2367.0,36600.0,154721,165763,208018,34216,23072.0,10703.0,2460.0,8145.0,7865.0,,614963.0,203193.0,818156.0,Nov,11
2022-11-23,168849.0,2245.0,34136.0,157174,172215,215463,36430,23717.0,9367.0,2145.0,7219.0,8109.0,,631839.0,205230.0,837069.0,Nov,11
2022-11-24,165408.0,2473.0,36815.0,157011,171465,213730,37569,23707.0,9695.0,3121.0,8741.0,8604.0,,633643.0,204696.0,838339.0,Nov,11
2022-11-25,163286.0,2447.0,38799.0,158861,170811,208569,39214,23391.0,11908.0,3657.0,11694.0,9247.0,,637352.0,204532.0,841884.0,Nov,11
2022-11-26,110856.0,1430.0,32313.0,142717,119608,132412,32198,15761.0,12635.0,5619.0,11681.0,8237.0,,480868.0,144599.0,625467.0,Nov,11
2022-11-27,99087.0,2180.0,31694.0,94343,106903,113005,33911,13865.0,12204.0,4608.0,10487.0,7412.0,,396738.0,132961.0,529699.0,Nov,11
2022-11-28,92051.0,1395.0,29001.0,85296,96898,100718,27468,13430.0,12371.0,4831.0,12147.0,8789.0,,361948.0,122447.0,484395.0,Nov,11
2022-11-29,162780.0,2481.0,37994.0,133636,162470,177906,28678,22909.0,8864.0,1994.0,7934.0,8272.0,,552663.0,203255.0,755918.0,Nov,11
2022-11-30,164356.0,2217.0,37210.0,160686,175322,216826,40490,23969.0,8439.0,1859.0,7133.0,8306.0,,643030.0,203783.0,846813.0,Nov,11
2022-12-01,167838.0,2316.0,37796.0,158719,173243,219104,41816,23709.0,10045.0,3413.0,9827.0,8974.0,,648850.0,207950.0,856800.0,Dec,12
2022-12-02,164212.0,2273.0,39749.0,164755,176120,215439,44350,23861.0,12266.0,3748.0,13483.0,9394.0,,663416.0,206234.0,869650.0,Dec,12
2022-12-03,117360.0,1896.0,33842.0,121916,127741,147355,38778,16567.0,12430.0,5210.0,12908.0,8434.0,,491339.0,153098.0,644437.0,Dec,12
2022-12-04,106044.0,1853.0,35732.0,98235,106577,116524,35126,14213.0,12098.0,4056.0,12385.0,7509.0,,406723.0,143629.0,550352.0,Dec,12
2022-12-05,159807.0,2157.0,37279.0,155870,166967,206273,39561,23649.0,10782.0,2513.0,9094.0,8878.0,,623587.0,199243.0,822830.0,Dec,12
2022-12-06,162110.0,2309.0,38550.0,160070,173498,220625,40437,24148.0,9687.0,2198.0,8035.0,8437.0,,647135.0,202969.0,850104.0,Dec,12
2022-12-07,163330.0,2548.0,37960.0,163403,180108,221959,42806,24677.0,9940.0,2603.0,8622.0,8521.0,,662639.0,203838.0,866477.0,Dec,12
2022-12-08,161106.0,2437.0,37353.0,161393,176753,221779,41573,24811.0,11476.0,3653.0,10488.0,9114.0,,661040.0,200896.0,861936.0,Dec,12
2022-12-09,158311.0,2223.0,38331.0,170777,177981,216881,43336,25299.0,13356.0,5088.0,12191.0,9684.0,,674593.0,198865.0,873458.0,Dec,12
2022-12-10,109897.0,1581.0,33803.0,114875,122878,134952,37633,16699.0,13025.0,5581.0,12153.0,8781.0,,466577.0,145281.0,611858.0,Dec,12
2022-12-11,106768.0,1846.0,40789.0,103791,114972,119193,39370,15622.0,13082.0,5177.0,13914.0,8032.0,,433153.0,149403.0,582556.0,Dec,12
2022-12-12,129003.0,1975.0,36495.0,145952,156503,186561,45724,21618.0,12649.0,4838.0,11254.0,9116.0,,594215.0,167473.0,761688.0,Dec,12
2022-12-13,157266.0,1278.0,35756.0,157791,174035,220856,41561,24529.0,11459.0,4256.0,9548.0,9087.0,,653122.0,194300.0,847422.0,Dec,12
2022-12-14,157802.0,1781.0,35555.0,158698,178183,222619,40930,24766.0,11186.0,3915.0,9349.0,9372.0,,659018.0,195138.0,854156.0,Dec,12
2022-12-15,154653.0,1850.0,35398.0,158121,176983,221878,41718,24209.0,11957.0,4927.0,11023.0,9720.0,,660536.0,191901.0,852437.0,Dec,12
2022-12-16,151766.0,1827.0,36175.0,160770,176141,217175,45194,24192.0,13120.0,4630.0,12379.0,9879.0,,663480.0,189768.0,853248.0,Dec,12
2022-12-17,116112.0,1951.0,33614.0,127553,139741,173060,42894,18020.0,13113.0,5526.0,11433.0,9054.0,,540394.0,151677.0,692071.0,Dec,12
2022-12-18,107543.0,1718.0,34472.0,124515,124970,150667,40680,16407.0,13146.0,5712.0,12330.0,8627.0,,497054.0,143733.0,640787.0,Dec,12
2022-12-19,149185.0,1160.0,35380.0,152009,163263,200710,42581,22655.0,12703.0,3732.0,10759.0,9458.0,,617870.0,185725.0,803595.0,Dec,12
2022-12-20,153212.0,1348.0,35445.0,155502,173196,212073,42359,23835.0,11973.0,3583.0,9935.0,9471.0,,641927.0,190005.0,831932.0,Dec,12
2022-12-21,150245.0,1362.0,35430.0,156148,175715,216365,41947,24151.0,11934.0,3934.0,10174.0,9745.0,,650113.0,187037.0,837150.0,Dec,12
2022-12-22,146094.0,1411.0,35156.0,154101,165916,208509,41747,23035.0,12643.0,4620.0,13852.0,9931.0,,634354.0,182661.0,817015.0,Dec,12
2022-12-23,144021.0,1684.0,36004.0,160878,173046,205977,45075,23995.0,13975.0,5156.0,15101.0,10036.0,,653239.0,181709.0,834948.0,Dec,12
